metric,parameter,mu,mu_star,sigma,mu_star_conf
mean_vpd,Diffx,-0.0013547410217479988,0.008345720728525241,0.02634890658048548,0.0027892643271060545
mean_vpd,Diffz,0.0030409770596971364,0.006481475406353109,0.0255528613064414,0.00277867901375951
mean_vpd,PhyllFrmTassel,-0.00023580618375624297,0.0004374807682808779,0.00609239003471949,0.0006891399044529527
min_av_gs,JuvenileLeaves,0.0,0.0,0.0,0.0
min_av_gs,Rmax_LTAR,0.0,0.0,0.0,0.0
min_av_gs,Rmax_LTIR,0.0,0.0,0.0,0.0
min_av_gs,PhyllFrmTassel,0.0,0.0,0.0,0.0
min_av_gs,StayGreen,0.0,0.0,0.0,0.0
min_av_gs,LM_min,0.0,0.0,0.0,0.0
min_av_gs,Diffx,0.0,0.0,0.0,0.0
min_av_gs,Diffz,0.0,0.0,0.0,0.0
min_av_gs,thetaR,0.0,0.0,0.0,0.0
min_av_gs,thetaS,0.0,0.0,0.0,0.0
min_av_gs,Alfa,0.0,0.0,0.0,0.0
min_av_gs,n,0.0,0.0,0.0,0.0
min_av_gs,Ks,0.0,0.0,0.0,0.0
min_hNew_0_10,thetaS,0.8586136595385381,0.8586136595385381,0.40148694004270047,0.04572986134588945
min_hNew_0_10,JuvenileLeaves,-0.4338399426737963,0.4338399426737963,0.29752483985440875,0.03376985102810989
min_hNew_0_10,LM_min,-0.38198361976266504,0.38198361976266504,0.2488594417941329,0.02865263991319938
